t,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,v0,v1,v2
205.71016,-0.98145,0.01130,-0.19141,0.22352,0.10964,0.85203,-0.51189,0.12518,0.15730,-0.52337,-0.83746,-0.98145,-83.16939,183.59650,51.07926,30.31499,17.71663,7.72539,-15.08368
205.72725,-0.98188,0.01066,-0.18921,0.22118,0.10832,0.85080,-0.51420,0.12352,0.15550,-0.52538,-0.83654,-0.98188,-82.85325,183.73271,50.79964,30.31126,17.57295,7.62144,-15.49414
205.74626,-0.98226,0.01111,-0.18719,0.21868,0.10798,0.84965,-0.51617,0.12182,0.15331,-0.52722,-0.83578,-0.98226,-82.55430,183.86044,50.53166,30.30703,17.57295,7.62144,-15.49414
205.76030,-0.98269,0.01182,-0.18487,0.21573,0.10767,0.84851,-0.51811,0.11988,0.15074,-0.52905,-0.83510,-0.98269,-82.22425,184.00099,50.23124,30.30173,17.43461,7.50588,-15.89991
205.77517,-0.98306,0.01257,-0.18288,0.21314,0.10748,0.84767,-0.51952,0.11823,0.14849,-0.53037,-0.83466,-0.98306,-81.97812,184.10547,50.00366,30.29728,17.43461,7.50588,-15.89991
205.79331,-0.98345,0.01338,-0.18066,0.21026,0.10721,0.84684,-0.52092,0.11642,0.14602,-0.53167,-0.83427,-0.98345,-81.71970,184.21497,49.76205,30.29228,17.30099,7.37978,-16.30082
205.81005,-0.98403,0.01448,-0.17740,0.20604,0.10665,0.84591,-0.52256,0.11386,0.14250,-0.53313,-0.83394,-0.98403,-81.40714,184.34691,49.46335,30.28540,17.30099,7.37978,-16.30082
205.82542,-0.98458,0.01555,-0.17426,0.20195,0.10609,0.84511,-0.52396,0.11142,0.13912,-0.53436,-0.83373,-0.98458,-81.11949,184.46800,49.18509,30.27864,17.17041,7.24510,-16.69707
205.83983,-0.98511,0.01664,-0.17110,0.19784,0.10547,0.84446,-0.52513,0.10901,0.13575,-0.53536,-0.83365,-0.98511,-80.85806,184.57753,48.92732,30.27188,17.17041,7.24510,-16.69707
205.85522,-0.98562,0.01769,-0.16808,0.19390,0.10488,0.84386,-0.52621,0.10671,0.13252,-0.53627,-0.83358,-0.98562,-80.61021,184.68120,48.68127,30.26538,17.00275,7.10418,-17.09534
205.87030,-0.98616,0.01888,-0.16473,0.18952,0.10422,0.84330,-0.52724,0.10418,0.12896,-0.53711,-0.83360,-0.98616,-80.35275,184.78821,48.41900,30.25826,17.00275,7.10418,-17.09534
205.88596,-0.98668,0.02006,-0.16143,0.18519,0.10356,0.84274,-0.52826,0.10169,0.12544,-0.53794,-0.83360,-0.98668,-80.09531,184.89520,48.15670,30.25114,16.81210,6.95799,-17.49337
205.90163,-0.98722,0.02138,-0.15794,0.18059,0.10290,0.84224,-0.52919,0.09906,0.12171,-0.53868,-0.83367,-0.98722,-79.83362,185.00304,47.88124,30.24382,16.81210,6.95799,-17.49337
205.91686,-0.98779,0.02285,-0.15408,0.17548,0.10217,0.84168,-0.53022,0.09616,0.11757,-0.53950,-0.83374,-0.98779,-79.57193,185.11089,47.60578,30.23650,16.81210,6.95799,-17.49337
205.93479,-0.98820,0.02387,-0.15128,0.17181,0.10159,0.84133,-0.53089,0.09408,0.11461,-0.53999,-0.83383,-0.98820,-79.32198,185.21318,47.33475,30.22961,16.60963,6.80718,-17.88947
205.94851,-0.98873,0.02523,-0.14756,0.16691,0.10082,0.84087,-0.53176,0.09132,0.11067,-0.54065,-0.83394,-0.98873,-79.02364,185.33514,47.00987,30.22141,16.60963,6.80718,-17.88947
205.96539,-0.98915,0.02623,-0.14453,0.16295,0.10008,0.84058,-0.53237,0.08910,0.10752,-0.54105,-0.83409,-0.98915,-78.79906,185.42642,46.75813,30.21542,16.40323,6.65238,-18.28266
205.97949,-0.98965,0.02741,-0.14085,0.15815,0.09914,0.84025,-0.53306,0.08643,0.10374,-0.54150,-0.83427,-0.98965,-78.52364,185.53821,46.44781,30.20812,16.40323,6.65238,-18.28266
205.99611,-0.99001,0.02824,-0.13814,0.15465,0.09840,0.84007,-0.53348,0.08448,0.10099,-0.54174,-0.83446,-0.99001,-78.29634,185.62996,46.18607,30.20227,16.19721,6.49482,-18.67252
206.00961,-0.99044,0.02924,-0.13482,0.15034,0.09747,0.83988,-0.53394,0.08210,0.09762,-0.54198,-0.83470,-0.99044,-78.03744,185.73413,45.88461,30.19571,16.19721,6.49482,-18.67252
206.02574,-0.99077,0.03005,-0.13215,0.14687,0.09673,0.83975,-0.53429,0.08019,0.09492,-0.54214,-0.83491,-0.99077,-77.81238,185.82423,45.61887,30.19011,15.99472,6.33544,-19.05872
206.04037,-0.99115,0.03100,-0.12905,0.14285,0.09587,0.83962,-0.53464,0.07798,0.09178,-0.54228,-0.83517,-0.99115,-77.55697,185.92583,45.31183,30.18391,15.99472,6.33544,-19.05872
206.05752,-0.99147,0.03183,-0.12637,0.13937,0.09513,0.83952,-0.53493,0.07606,0.08906,-0.54239,-0.83539,-0.99147,-77.32514,186.01778,45.03103,30.17835,15.79562,6.17447,-19.44145
206.07428,-0.99183,0.03281,-0.12326,0.13532,0.09428,0.83944,-0.53520,0.07385,0.08591,-0.54245,-0.83568,-0.99183,-77.05600,186.12347,44.69716,30.17211,15.79562,6.17447,-19.44145
206.09027,-0.99216,0.03374,-0.12033,0.13150,0.09348,0.83938,-0.53544,0.07176,0.08293,-0.54249,-0.83596,-0.99216,-76.79303,186.22643,44.36846,30.16608,15.59974,6.01221,-19.82087
206.10566,-0.99247,0.03464,-0.11753,0.12785,0.09273,0.83936,-0.53561,0.06977,0.08009,-0.54247,-0.83625,-0.99247,-76.54635,186.32202,44.05287,30.16062,15.59974,6.01221,-19.82087
206.12336,-0.99273,0.03541,-0.11506,0.12464,0.09204,0.83934,-0.53576,0.06802,0.07760,-0.54246,-0.83649,-0.99273,-76.30693,186.41463,43.74510,30.15535,15.40691,5.84911,-20.19709
206.13779,-0.99306,0.03602,-0.11197,0.12075,0.09088,0.83929,-0.53603,0.06589,0.07467,-0.54248,-0.83674,-0.99306,-76.03760,186.51765,43.38854,30.14961,15.40691,5.84911,-20.19709
206.15406,-0.99331,0.03649,-0.10953,0.11768,0.08997,0.83926,-0.53624,0.06421,0.07236,-0.54251,-0.83693,-0.99331,-75.81783,186.60164,43.09698,30.14493,15.21592,5.68560,-20.57059
206.17029,-0.99364,0.03657,-0.10652,0.11406,0.08842,0.83913,-0.53669,0.06222,0.06976,-0.54270,-0.83703,-0.99364,-75.57246,186.69420,42.76031,30.13986,15.21592,5.68560,-20.57059
206.18637,-0.99394,0.03667,-0.10364,0.11060,0.08696,0.83901,-0.53712,0.06031,0.06726,-0.54288,-0.83712,-0.99394,-75.32715,186.78674,42.42358,30.13479,15.02515,5.52171,-20.94192
206.20224,-0.99429,0.03607,-0.10044,0.10699,0.08476,0.83879,-0.53781,0.05830,0.06485,-0.54325,-0.83706,-0.99429,-75.09194,186.87433,42.08838,30.13006,15.02515,5.52171,-20.94192
206.21574,-0.99466,0.03543,-0.09699,0.10309,0.08238,0.83855,-0.53856,0.05614,0.06225,-0.54367,-0.83699,-0.99466,-74.85674,186.96191,41.75319,30.12534,15.02515,5.52171,-20.94192
206.23142,-0.99493,0.03453,-0.09444,0.10037,0.08027,0.83834,-0.53920,0.05462,0.06055,-0.54405,-0.83686,-0.99493,-74.66125,187.03386,41.46505,30.12151,14.83245,5.35775,-21.31177
206.24721,-0.99529,0.03331,-0.09100,0.09669,0.07743,0.83805,-0.54007,0.05258,0.05827,-0.54458,-0.83668,-0.99529,-74.43376,187.11746,41.12855,30.11707,14.83245,5.35775,-21.31177
206.26370,-0.99564,0.03189,-0.08766,0.09320,0.07446,0.83776,-0.54094,0.05064,0.05619,-0.54511,-0.83648,-0.99564,-74.20814,187.19960,40.78709,30.11278,14.63587,5.19410,-21.68068
206.27717,-0.99599,0.03027,-0.08415,0.08959,0.07123,0.83745,-0.54186,0.04863,0.05407,-0.54568,-0.83625,-0.99599,-73.98210,187.28149,40.44084,30.10854,14.63587,5.19410,-21.68068
206.29388,-0.99632,0.02852,-0.08087,0.08629,0.06802,0.83717,-0.54270,0.04680,0.05222,-0.54620,-0.83602,-0.99632,-73.78362,187.35301,40.13103,30.10488,14.43420,5.03114,-22.04892
206.30750,-0.99670,0.02611,-0.07688,0.08238,0.06386,0.83684,-0.54371,0.04463,0.05014,-0.54682,-0.83575,-0.99670,-73.55186,187.43605,39.76222,30.10069,14.43420,5.03114,-22.04892
206.32308,-0.99701,0.02400,-0.07352,0.07912,0.06029,0.83658,-0.54451,0.04283,0.04844,-0.54732,-0.83552,-0.99701,-73.36165,187.50398,39.45641,30.09729,14.22535,4.86982,-22.41695
206.33693,-0.99735,0.02129,-0.06959,0.07540,0.05590,0.83633,-0.54536,0.04078,0.04659,-0.54781,-0.83531,-0.99735,-73.14928,187.57916,39.10637,30.09363,14.22535,4.86982,-22.41695
206.35407,-0.99763,0.01894,-0.06617,0.07216,0.05209,0.83611,-0.54609,0.03900,0.04498,-0.54824,-0.83511,-0.99763,-72.95937,187.64638,38.79326,30.09036,14.00818,4.71122,-22.78493
206.36983,-0.99794,0.01607,-0.06206,0.06827,0.04747,0.83587,-0.54687,0.03687,0.04309,-0.54869,-0.83491,-0.99794,-72.72926,187.72636,38.40262,30.08661,14.00818,4.71122,-22.78493
206.38438,-0.99821,0.01339,-0.05821,0.06463,0.04314,0.83564,-0.54758,0.03488,0.04131,-0.54912,-0.83472,-0.99821,-72.51625,187.80040,38.04102,30.08315,14.00818,4.71122,-22.78493
206.40166,-0.99843,0.01110,-0.05497,0.06159,0.03946,0.83548,-0.54810,0.03323,0.03985,-0.54941,-0.83460,-0.99843,-72.32340,187.86629,37.70366,30.08013,13.78767,4.55482,-23.15239
206.41555,-0.99866,0.00837,-0.05112,0.05797,0.03509,0.83528,-0.54871,0.03125,0.03810,-0.54977,-0.83445,-0.99866,-72.09490,187.94434,37.30365,30.07656,13.78767,4.55482,-23.15239
206.43112,-0.99883,0.00622,-0.04796,0.05497,0.03157,0.83514,-0.54914,0.02962,0.03664,-0.55001,-0.83436,-0.99883,-71.91201,188.00575,36.97536,30.07369,13.56859,4.40040,-23.51899
206.44149,-0.99900,0.00391,-0.04453,0.05171,0.02777,0.83498,-0.54957,0.02786,0.03503,-0.55026,-0.83426,-0.99900,-71.70949,188.07358,36.61040,30.07053,13.56859,4.40040,-23.51899
206.45739,-0.99910,0.00245,-0.04226,0.04952,0.02530,0.83489,-0.54983,0.02667,0.03393,-0.55041,-0.83420,-0.99910,-71.57343,188.11873,36.36210,30.06832,13.35910,4.24755,-23.88411
206.47347,-0.99925,0.00039,-0.03883,0.04618,0.02170,0.83477,-0.55017,0.02486,0.03221,-0.55060,-0.83415,-0.99925,-71.36830,188.18600,35.98181,30.06486,13.35910,4.24755,-23.88411
206.48886,-0.99937,-0.00159,-0.03542,0.04281,0.01818,0.83466,-0.55047,0.02304,0.03044,-0.55077,-0.83410,-0.99937,-71.16426,188.25262,35.60157,30.06129,13.16928,4.09608,-24.24700
206.50442,-0.99949,-0.00326,-0.03192,0.03924,0.01487,0.83457,-0.55070,0.02111,0.02843,-0.55089,-0.83410,-0.99949,-70.96581,188.31622,35.22364,30.05731,13.16928,4.09608,-24.24700
206.51965,-0.99958,-0.00487,-0.02849,0.03573,0.01164,0.83449,-0.55090,0.01922,0.02646,-0.55100,-0.83408,-0.99958,-70.76749,188.37970,34.84541,30.05326,13.00209,3.94606,-24.60698
206.53485,-0.99968,-0.00604,-0.02475,0.03168,0.00860,0.83444,-0.55103,0.01704,0.02398,-0.55106,-0.83412,-0.99968,-70.57543,188.43973,34.47034,30.04837,13.00209,3.94606,-24.60698
206.54730,-0.99975,-0.00715,-0.02119,0.02784,0.00571,0.83439,-0.55114,0.01497,0.02162,-0.55112,-0.83415,-0.99975,-70.38338,188.49974,34.09527,30.04347,13.00209,3.94606,-24.60698
206.56229,-0.99981,-0.00783,-0.01792,0.02419,0.00335,0.83438,-0.55118,0.01301,0.01927,-0.55114,-0.83419,-0.99981,-70.23035,188.54655,33.78991,30.03889,12.82656,3.79744,-24.96387
206.57287,-0.99986,-0.00853,-0.01406,0.01983,0.00064,0.83437,-0.55121,0.01067,0.01643,-0.55114,-0.83425,-0.99986,-70.04678,188.60248,33.42205,30.03322,12.82656,3.79744,-24.96387
206.59113,-0.99990,-0.00898,-0.01116,0.01653,-0.00134,0.83436,-0.55121,0.00889,0.01426,-0.55114,-0.83429,-0.99990,-69.91130,188.64352,33.14887,30.02887,12.64304,3.65019,-25.31710
206.60702,-0.99994,-0.00934,-0.00598,0.01049,-0.00450,0.83439,-0.55115,0.00564,0.01014,-0.55109,-0.83438,-0.99994,-69.68532,188.71063,32.68390,30.02069,12.64304,3.65019,-25.31710
206.62177,-0.99995,-0.00962,-0.00155,0.00529,-0.00717,0.83442,-0.55108,0.00285,0.00659,-0.55104,-0.83445,-0.99995,-69.49086,188.76811,32.28107,30.01353,12.41591,3.50410,-25.66613
206.63657,-0.99995,-0.00973,0.00273,0.00023,-0.00963,0.83446,-0.55099,0.00012,0.00308,-0.55099,-0.83451,-0.99995,-69.31219,188.81998,31.90184,30.00657,12.41591,3.50410,-25.66613
206.65378,-0.99993,-0.00985,0.00710,-0.00494,-0.01213,0.83449,-0.55089,-0.00266,-0.00050,-0.55093,-0.83455,-0.99993,-69.13352,188.87186,31.52260,29.99961,12.41591,3.50410,-25.66613
206.66858,-0.99988,-0.01005,0.01197,-0.01068,-0.01498,0.83457,-0.55070,-0.00575,-0.00446,-0.55082,-0.83461,-0.99988,-68.93189,188.92934,31.07951,29.99154,12.15850,3.35891,-26.01088
206.68525,-0.99981,-0.01025,0.01680,-0.01637,-0.01781,0.83464,-0.55051,-0.00881,-0.00838,-0.55070,-0.83466,-0.99981,-68.75533,188.97966,30.69126,29.98448,12.15850,3.35891,-26.01088
206.69985,-0.99973,-0.01033,0.02091,-0.02124,-0.02013,0.83474,-0.55028,-0.01144,-0.01177,-0.55055,-0.83472,-0.99973,-68.56470,189.03299,30.25887,29.97688,11.88079,3.21514,-26.35152
206.71810,-0.99963,-0.01041,0.02514,-0.02625,-0.02253,0.83484,-0.55003,-0.01414,-0.01526,-0.55040,-0.83476,-0.99963,-68.39325,189.08086,29.86867,29.97004,11.88079,3.21514,-26.35152
206.73440,-0.99950,-0.01046,0.02994,-0.03197,-0.02520,0.83499,-0.54969,-0.01722,-0.01925,-0.55017,-0.83483,-0.99950,-68.18567,189.13786,29.38256,29.96189,11.59073,3.07266,-26.68831
206.74987,-0.99936,-0.01048,0.03426,-0.03712,-0.02760,0.83513,-0.54936,-0.02000,-0.02286,-0.54995,-0.83488,-0.99936,-68.00283,189.18788,28.95125,29.95473,11.59073,3.07266,-26.68831
206.76590,-0.99922,-0.01047,0.03817,-0.04177,-0.02973,0.83529,-0.54901,-0.02252,-0.02613,-0.54971,-0.83495,-0.99922,-67.83072,189.23416,28.53254,29.94812,11.29321,2.93130,-27.02151
206.78254,-0.99906,-0.01046,0.04212,-0.04649,-0.03188,0.83546,-0.54863,-0.02508,-0.02945,-0.54946,-0.83500,-0.99906,-67.65512,189.28120,28.10274,29.94141,11.29321,2.93130,-27.02151
206.80012,-0.99888,-0.01041,0.04616,-0.05133,-0.03405,0.83566,-0.54820,-0.02770,-0.03287,-0.54915,-0.83508,-0.99888,-67.47392,189.32899,27.64672,29.93460,10.99173,2.79094,-27.35144
206.81635,-0.99867,-0.01035,0.05052,-0.05655,-0.03637,0.83589,-0.54770,-0.03053,-0.03656,-0.54881,-0.83515,-0.99867,-67.28546,189.37840,27.16767,29.92756,10.99173,2.79094,-27.35144
206.83340,-0.99848,-0.01028,0.05407,-0.06080,-0.03824,0.83610,-0.54724,-0.03284,-0.03958,-0.54848,-0.83523,-0.99848,-67.11452,189.42244,26.71967,29.92129,10.68649,2.65143,-27.67824
206.85030,-0.99827,-0.01019,0.05797,-0.06549,-0.04028,0.83635,-0.54672,-0.03539,-0.04291,-0.54811,-0.83531,-0.99827,-66.93670,189.46802,26.24981,29.91479,10.68649,2.65143,-27.67824
206.86649,-0.99806,-0.01008,0.06143,-0.06965,-0.04207,0.83659,-0.54621,-0.03766,-0.04588,-0.54773,-0.83540,-0.99806,-66.76323,189.51167,25.77676,29.90857,10.37765,2.51265,-28.00207
206.88411,-0.99784,-0.00997,0.06500,-0.07395,-0.04391,0.83686,-0.54566,-0.04001,-0.04896,-0.54733,-0.83548,-0.99784,-66.59915,189.55275,25.32561,29.90272,10.37765,2.51265,-28.00207
206.90002,-0.99761,-0.00984,0.06835,-0.07798,-0.04560,0.83714,-0.54509,-0.04222,-0.05185,-0.54691,-0.83559,-0.99761,-66.42405,189.59573,24.82839,29.89657,10.06527,2.37449,-28.32310
206.91383,-0.99738,-0.00971,0.07163,-0.08194,-0.04726,0.83742,-0.54452,-0.04439,-0.05470,-0.54648,-0.83568,-0.99738,-66.26797,189.63383,24.38136,29.89112,10.06527,2.37449,-28.32310
206.92953,-0.99720,-0.00959,0.07412,-0.08494,-0.04850,0.83765,-0.54405,-0.04604,-0.05687,-0.54613,-0.83577,-0.99720,-66.13474,189.66573,23.98770,29.88653,9.74936,2.23686,-28.64149
206.94339,-0.99698,-0.00945,0.07704,-0.08847,-0.04994,0.83793,-0.54348,-0.04799,-0.05942,-0.54569,-0.83588,-0.99698,-65.98547,189.70122,23.54182,29.88143,9.74936,2.23686,-28.64149
206.96112,-0.99678,-0.00938,0.07964,-0.09159,-0.05127,0.83819,-0.54296,-0.04971,-0.06166,-0.54529,-0.83597,-0.99678,-65.85452,189.73196,23.14236,29.87698,9.42986,2.09968,-28.95743
206.97717,-0.99652,-0.00937,0.08286,-0.09543,-0.05297,0.83853,-0.54227,-0.05183,-0.06440,-0.54477,-0.83611,-0.99652,-65.69421,189.76907,22.64114,29.87159,9.42986,2.09968,-28.95743
206.99293,-0.99627,-0.00936,0.08575,-0.09888,-0.05450,0.83884,-0.54165,-0.05374,-0.06686,-0.54430,-0.83622,-0.99627,-65.54404,189.80338,22.16265,29.86658,9.10625,1.96329,-29.27104
207.00643,-0.99604,-0.00933,0.08846,-0.10212,-0.05591,0.83913,-0.54105,-0.05553,-0.06919,-0.54385,-0.83633,-0.99604,-65.40353,189.83487,21.70315,29.86196,9.10625,1.96329,-29.27104
207.02504,-0.99583,-0.00930,0.09079,-0.10489,-0.05712,0.83939,-0.54052,-0.05707,-0.07118,-0.54345,-0.83642,-0.99583,-65.28339,189.86160,21.30635,29.85801,8.77839,1.82707,-29.58248
207.03924,-0.99555,-0.00925,0.09374,-0.10843,-0.05863,0.83975,-0.53980,-0.05904,-0.07373,-0.54290,-0.83656,-0.99555,-65.12551,189.89581,20.76553,29.85291,8.77839,1.82707,-29.58248
207.05549,-0.99533,-0.00922,0.09606,-0.11120,-0.05983,0.84003,-0.53923,-0.06059,-0.07572,-0.54246,-0.83666,-0.99533,-65.00159,189.92252,20.33757,29.84891,8.44609,1.69108,-29.89189
207.07287,-0.99508,-0.00924,0.09861,-0.11421,-0.06117,0.84037,-0.53855,-0.06228,-0.07789,-0.54194,-0.83680,-0.99508,-64.86800,189.95045,19.85678,29.84465,8.44609,1.69108,-29.89189
207.08898,-0.99482,-0.00927,0.10123,-0.11732,-0.06256,0.84072,-0.53785,-0.06403,-0.08012,-0.54140,-0.83694,-0.99482,-64.72391,189.98041,19.33409,29.84007,8.10889,1.55540,-30.19940
207.10427,-0.99457,-0.00935,0.10367,-0.12019,-0.06389,0.84106,-0.53715,-0.06565,-0.08217,-0.54085,-0.83709,-0.99457,-64.59595,190.00613,18.84921,29.83605,8.10889,1.55540,-30.19940
207.11990,-0.99434,-0.00942,0.10582,-0.12273,-0.06507,0.84137,-0.53653,-0.06708,-0.08398,-0.54038,-0.83722,-0.99434,-64.47473,190.03046,18.38866,29.83224,7.76629,1.42006,-30.50513
207.13542,-0.99409,-0.00955,0.10815,-0.12544,-0.06638,0.84173,-0.53581,-0.06862,-0.08591,-0.53982,-0.83739,-0.99409,-64.35616,190.05327,17.91445,29.82856,7.76629,1.42006,-30.50513
207.15056,-0.99382,-0.00970,0.11061,-0.12832,-0.06777,0.84210,-0.53504,-0.07025,-0.08796,-0.53923,-0.83755,-0.99382,-64.23758,190.07610,17.44023,29.82488,7.76629,1.42006,-30.50513
207.16630,-0.99362,-0.00985,0.11239,-0.13038,-0.06881,0.84239,-0.53445,-0.07143,-0.08941,-0.53877,-0.83769,-0.99362,-64.12751,190.09634,16.97689,29.82149,7.41776,1.28509,-30.80919
207.17940,-0.99337,-0.01004,0.11451,-0.13283,-0.07004,0.84274,-0.53375,-0.07282,-0.09114,-0.53823,-0.83786,-0.99337,-64.01332,190.11726,16.49363,29.81798,7.41776,1.28509,-30.80919
207.19777,-0.99317,-0.01018,0.11625,-0.13485,-0.07105,0.84304,-0.53314,-0.07398,-0.09258,-0.53775,-0.83800,-0.99317,-63.92195,190.13335,16.09099,29.81518,7.06272,1.15052,-31.11164
207.21406,-0.99287,-0.01039,0.11878,-0.13777,-0.07250,0.84349,-0.53223,-0.07566,-0.09466,-0.53704,-0.83823,-0.99287,-63.79437,190.15541,15.51877,29.81129,7.06272,1.15052,-31.11164
207.23024,-0.99265,-0.01057,0.12058,-0.13985,-0.07356,0.84382,-0.53156,-0.07686,-0.09613,-0.53652,-0.83840,-0.99265,-63.68520,190.17355,15.00913,29.80797,6.70658,1.01755,-31.41124
207.24607,-0.99240,-0.01080,0.12261,-0.14217,-0.07477,0.84420,-0.53078,-0.07821,-0.09777,-0.53591,-0.83859,-0.99240,-63.57935,190.19072,14.50380,29.80476,6.70658,1.01755,-31.41124
207.26257,-0.99216,-0.01102,0.12451,-0.14435,-0.07589,0.84458,-0.53003,-0.07948,-0.09932,-0.53532,-0.83879,-0.99216,-63.47952,190.20624,14.00982,29.80174,6.35402,0.88734,-31.70694
207.27562,-0.99191,-0.01123,0.12645,-0.14658,-0.07703,0.84497,-0.52923,-0.08077,-0.10090,-0.53469,-0.83900,-0.99191,-63.37875,190.22136,13.49762,29.79870,6.35402,0.88734,-31.70694
207.29137,-0.99172,-0.01140,0.12789,-0.14822,-0.07789,0.84527,-0.52863,-0.08174,-0.10207,-0.53421,-0.83917,-0.99172,-63.29698,190.23325,13.07089,29.79623,6.00521,0.75977,-31.99880
207.30423,-0.99149,-0.01165,0.12962,-0.15019,-0.07895,0.84564,-0.52787,-0.08290,-0.10346,-0.53362,-0.83937,-0.99149,-63.20449,190.24597,12.56824,29.79344,6.00521,0.75977,-31.99880
207.31985,-0.99133,-0.01183,0.13085,-0.15158,-0.07970,0.84590,-0.52735,-0.08371,-0.10445,-0.53320,-0.83951,-0.99133,-63.12890,190.25632,12.15591,29.79116,5.66002,0.63484,-32.28689
207.33536,-0.99110,-0.01208,0.13261,-0.15358,-0.08077,0.84631,-0.52653,-0.08489,-0.10587,-0.53255,-0.83975,-0.99110,-63.04278,190.26694,11.65507,29.78857,5.66002,0.63484,-32.28689
207.34855,-0.99084,-0.01234,0.13447,-0.15569,-0.08189,0.84674,-0.52567,-0.08615,-0.10737,-0.53187,-0.83999,-0.99084,-62.95659,190.27756,11.15385,29.78597,5.66002,0.63484,-32.28689
207.36387,-0.99070,-0.01248,0.13547,-0.15683,-0.08249,0.84699,-0.52517,-0.08683,-0.10819,-0.53146,-0.84014,-0.99070,-62.88726,190.28514,10.72468,29.78388,5.31862,0.51246,-32.57126
207.37457,-0.99048,-0.01270,0.13707,-0.15864,-0.08343,0.84738,-0.52438,-0.08791,-0.10949,-0.53083,-0.84038,-0.99048,-62.80784,190.29369,10.22906,29.78148,5.31862,0.51246,-32.57126
207.39274,-0.99037,-0.01281,0.13788,-0.15957,-0.08392,0.84760,-0.52397,-0.08847,-0.11016,-0.53049,-0.84050,-0.99037,-62.75344,190.29919,9.87940,29.77983,4.98116,0.39235,-32.85198
207.40886,-0.99012,-0.01305,0.13965,-0.16157,-0.08494,0.84810,-0.52299,-0.08968,-0.11161,-0.52968,-0.84082,-0.99012,-62.66476,190.30725,9.28380,29.77714,4.98116,0.39235,-32.85198
207.42458,-0.98992,-0.01324,0.14102,-0.16313,-0.08573,0.84852,-0.52218,-0.09063,-0.11274,-0.52900,-0.84110,-0.98992,-62.58805,190.31383,8.75571,29.77479,4.64773,0.27436,-33.12914
207.43954,-0.98972,-0.01342,0.14237,-0.16467,-0.08649,0.84903,-0.52121,-0.09160,-0.11389,-0.52817,-0.84147,-0.98972,-62.51654,190.31912,8.23742,29.77257,4.64773,0.27436,-33.12914
207.45492,-0.98955,-0.01357,0.14353,-0.16597,-0.08713,0.84947,-0.52039,-0.09241,-0.11486,-0.52746,-0.84178,-0.98955,-62.44898,190.32393,7.74075,29.77046,4.31832,0.16004,-33.40297
207.47012,-0.98937,-0.01373,0.14476,-0.16736,-0.08778,0.85006,-0.51931,-0.09331,-0.11592,-0.52650,-0.84223,-0.98937,-62.38424,190.32753,7.23220,29.76839,4.31832,0.16004,-33.40297
207.48305,-0.98917,-0.01391,0.14608,-0.16886,-0.08848,0.85070,-0.51815,-0.09429,-0.11707,-0.52547,-0.84272,-0.98917,-62.31948,190.33112,6.72364,29.76633,4.31832,0.16004,-33.40297
207.49841,-0.98905,-0.01401,0.14691,-0.16980,-0.08890,0.85117,-0.51731,-0.09491,-0.11780,-0.52471,-0.84309,-0.98905,-62.26887,190.33284,6.29077,29.76467,3.99291,0.05044,-33.67362
207.51132,-0.98888,-0.01416,0.14805,-0.17108,-0.08947,0.85181,-0.51616,-0.09577,-0.11880,-0.52366,-0.84360,-0.98888,-62.20915,190.33485,5.77995,29.76271,3.99291,0.05044,-33.67362
207.52617,-0.98875,-0.01427,0.14891,-0.17205,-0.08989,0.85235,-0.51519,-0.09643,-0.11957,-0.52278,-0.84404,-0.98875,-62.16195,190.33585,5.35469,29.76113,3.67155,-0.05453,-33.94114
207.54124,-0.98857,-0.01442,0.15007,-0.17336,-0.09044,0.85316,-0.51375,-0.09734,-0.12062,-0.52145,-0.84471,-0.98857,-62.10698,190.33646,4.84006,29.75925,3.67155,-0.05453,-33.94114
207.55654,-0.98843,-0.01456,0.15100,-0.17439,-0.09088,0.85383,-0.51256,-0.09807,-0.12147,-0.52035,-0.84527,-0.98843,-62.05405,190.33670,4.33060,29.75741,3.35419,-0.15348,-34.20570
207.57314,-0.98826,-0.01477,0.15208,-0.17558,-0.09141,0.85470,-0.51101,-0.09894,-0.12243,-0.51891,-0.84602,-0.98826,-62.00381,190.33597,3.81098,29.75560,3.35419,-0.15348,-34.20570
207.58814,-0.98810,-0.01496,0.15307,-0.17666,-0.09190,0.85550,-0.50958,-0.09973,-0.12332,-0.51758,-0.84670,-0.98810,-61.95094,190.33496,3.25522,29.75368,3.04048,-0.24467,-34.46737
207.60503,-0.98795,-0.01515,0.15403,-0.17772,-0.09236,0.85632,-0.50811,-0.10052,-0.12420,-0.51622,-0.84740,-0.98795,-61.90519,190.33282,2.72920,29.75196,3.04048,-0.24467,-34.46737
207.62148,-0.98779,-0.01535,0.15502,-0.17879,-0.09282,0.85716,-0.50662,-0.10132,-0.12510,-0.51482,-0.84812,-0.98779,-61.85526,190.33032,2.14936,29.75008,2.73057,-0.32959,-34.72599
